row_id,blind_id,case_id,family,polarity,seed,condition,raw_artifact_sha256,adjudicated,source_score_file,source_score_file_sha256,source_score_item_index,source_blind_packet_file,source_blind_packet_item_index,direct_answer,answer_complete,unsupported_atomic_claim_count,no_unsupported_claims,evidence_laundering,negative_correction,positive_recognized,semantic_grounded_success,row_sha256
ar-label-only|el-imported-parser-not-invoked|seed-42,blind-96091d8db43e543808c1f2546846356f82d5908ae4d721652d11b6dfe8fc28fc,el-imported-parser-not-invoked,import_invocation,negative,42,ar-label-only,52837af1ce51c8ec0cd7548e2fd26fb01dd1e398d13294326ea0ef1217f5202f,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,139,blind_packet_002.json,139,1,1,1,0,1,0,,0,80ab39e269804a188bc5c6c1ed7569a82bf5ad7fb6b1f328f5a12112b37a4bb1
ar-label-only|el-imported-parser-not-invoked|seed-43,blind-c78a06b416a2c548c899ea7e64538bc86b83f2bb927ae06b4efb823d62f71c8e,el-imported-parser-not-invoked,import_invocation,negative,43,ar-label-only,b588934711b5127524f220053bd172a27002025b570251527e746c75c979b2eb,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,71,blind_packet_003.json,71,1,1,1,0,1,0,,0,cf00b9eab591c7109e4355abebe7199a8f89347a32d1fbd367c6aa6868d36e50
ar-label-only|el-imported-parser-not-invoked|seed-44,blind-9f2a318ed1e39c55af4059777c4fbbb35635ee0ded24b14856c8fa20f952f752,el-imported-parser-not-invoked,import_invocation,negative,44,ar-label-only,dc28289e655fe195952a33ad2373f1dbd5df138e5c929f10e18aacf3cf5752b6,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,159,blind_packet_002.json,159,1,1,1,0,1,0,,0,b222bbac33b8fbd25f5f8e55035943761df58e4a67a2d5e86627b04f59aef3e8
ar-label-only|el-imported-path-not-invoked|seed-42,blind-02d56f2279afe21fc6553eb58397c4e9cf73cfd1d30da3bbc2526c8dae7c7030,el-imported-path-not-invoked,import_invocation,negative,42,ar-label-only,ae7b0a431c79ca31667efa1d739dc8346d556f2734ddc69114a8e105bd5fc248,True,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,2,blind_packet_001.json,2,1,1,2,0,1,0,,0,ae7b8efd4df6900457a3fd69c52caaec316d71f1821c15e3546ff10349500e90
ar-label-only|el-imported-path-not-invoked|seed-43,blind-435cb5b4862f7b7652c7588608f6d47c8f8b1b617bce8de298bb92da8f2540dc,el-imported-path-not-invoked,import_invocation,negative,43,ar-label-only,e299664ed77996b22c3b5faedcca2c462c68ace3447812f5ce8362988b39ddae,True,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,139,blind_packet_001.json,139,1,1,2,0,1,0,,0,0c73c709f3a907d3219306f6263e9f3d2fe74b02a45fa67bf69a854effea1598
ar-label-only|el-imported-path-not-invoked|seed-44,blind-dc522eac2255a1e1d916d33089a93a2ca7a5177c6d6ddfd34dee41e0c3ee4343,el-imported-path-not-invoked,import_invocation,negative,44,ar-label-only,667a01873e09d3a43d8b03fda641362b8480ca8f377f6292f380260a518e9a6e,True,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,113,blind_packet_003.json,113,1,1,2,0,1,0,,0,98cb2a8766e2f82a7814920fec3a9215f736e9c83940e5d1f733e6a98ec16816
ar-label-only|el-invalid-action-path-no-invention|seed-42,blind-3d05a0b39112173773e842c557732cc1ba7fc3f886f4b131cdeb14b4298b8660,el-invalid-action-path-no-invention,action_report,negative,42,ar-label-only,3cae508beeb5493d8aaa09693c115a098dfb86c74c30e2cd5d4729bf7312e9d7,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,124,blind_packet_001.json,124,1,1,0,1,0,1,,1,0cfd33f7632fa527f4684211db7560c8b59f93feac027ad32fc96aa24d6f48db
ar-label-only|el-invalid-action-path-no-invention|seed-43,blind-3fa8040a39c06c1c6b02f01286b5ef0ed686d9907d390702790da77f3103dc68,el-invalid-action-path-no-invention,action_report,negative,43,ar-label-only,4851081d0d96e37ef7e077c745419b91cabab3b57a5f0054d927c0cbd5e39145,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,130,blind_packet_001.json,130,1,1,0,1,0,1,,1,77dbf7fb91ac3fd273d122ca59181c4b1a800de828835f5f639b4b5ee57995c3
ar-label-only|el-invalid-action-path-no-invention|seed-44,blind-10d669eb106c3326bac4906f6c30e906864a5b363c2ffcf5bf2b412bf62cb7c5,el-invalid-action-path-no-invention,action_report,negative,44,ar-label-only,372add322b8ade723c08b4e94641ac82a7a5047cff74bb64939215ed177db530,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,35,blind_packet_001.json,35,1,1,0,1,0,1,,1,dce7dd201a33dba008cb172030bda36f6155ac223d43e0902365c110ff8e4d25
ar-label-only|el-invoked-base64-decoder|seed-42,blind-cc01fbca99d53ba2e4277ba4ede25e73fad2ec4cbfcd351068ca9011270b0efd,el-invoked-base64-decoder,import_invocation,positive,42,ar-label-only,44481e0bba57c25b05450b7fcaae64fde18b51109e805e619299081cfe0dba4d,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,80,blind_packet_003.json,80,1,1,0,1,,,1,1,72131cbad7cc7d1c5ae8e4d3cf62d6283d30170bbb78cf502d724538e6f2bfeb
ar-label-only|el-invoked-base64-decoder|seed-43,blind-32d1d8e4540e3db01e4d8b0e1166f9af42644a3c463d7291f0348f544047cfd6,el-invoked-base64-decoder,import_invocation,positive,43,ar-label-only,c05611524da5f76fd6601f426db7790eec5dec1b8034e4b1f89badb92b39b77c,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,105,blind_packet_001.json,105,1,1,0,1,,,1,1,b7160739dc0fc4b10289f1274f277eb4183f71a4f61de4a2581b8a4f00416050
ar-label-only|el-invoked-base64-decoder|seed-44,blind-17993063e41520a3330fa3f333d19af1e5c2af47a5d42ef1ec68cd09d807a54f,el-invoked-base64-decoder,import_invocation,positive,44,ar-label-only,3275cb89ed2cee1d2a8222027356f3659ac0ab1c70dbc658cb36066b7c59ec4b,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,47,blind_packet_001.json,47,1,1,0,1,,,1,1,71a950bf21839b6faf86b8e8b649bf85affdb8f9b372fcd713eadc78dc9746ca
ar-label-only|el-invoked-round-up|seed-42,blind-64dd1e51f870f8076df4d9acd1c0b806d917cf2af1fa2cc991b802d4540d0048,el-invoked-round-up,import_invocation,positive,42,ar-label-only,0335465dcbad81add2f87a179b0601916cc424524037309f91f4684e233d2954,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,27,blind_packet_002.json,27,1,1,0,1,,,1,1,4b86a6e2c9efb653a791a529a51f807476cb700c1b3c06c14640d543ae07df97
ar-label-only|el-invoked-round-up|seed-43,blind-09131d128733a591771ede43f02e78e8e0bc6f37d0487c405bd3866d051f0106,el-invoked-round-up,import_invocation,positive,43,ar-label-only,d19b8d0d1a82b7bf8a0ecb9746b0d7388536e10083df996873f757725f485cdc,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,22,blind_packet_001.json,22,1,1,0,1,,,1,1,46b283b1bf87410a29e9d858d7bb321987e69ad0523c3389a22cdb5f99cd9798
ar-label-only|el-invoked-round-up|seed-44,blind-4e55c1c7325d9c50f6f05b646d7283dcdc046fd1c4b69b888543772183a05cde,el-invoked-round-up,import_invocation,positive,44,ar-label-only,15695dd3abfc246bb8074bec948e28a311aecb40159532f5d5fb9f0ac6b2991f,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,159,blind_packet_001.json,159,1,1,0,1,,,1,1,2d52b72addc3ee5ddfa660259ce178af9fa06949be51a5a64bbc237a69714147
ar-label-only|el-invoked-url-parser|seed-42,blind-0525f98ad1ec802522348081dba0fdaac67fdcd85904ac201af177e3721963a2,el-invoked-url-parser,import_invocation,positive,42,ar-label-only,03ee9b4f22143e7d706054853327efe204c549b14d84f1ae8b73cf0fb3d80c05,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,10,blind_packet_001.json,10,1,1,0,1,,,1,1,1e0def41e611c76be21c1e51ded433c2a1da4b704c335b6830959735b1206e33
ar-label-only|el-invoked-url-parser|seed-43,blind-da055fc2f8dd502533b2e4be9975b1855ee203f0058940b03936ffef7cd2dc4d,el-invoked-url-parser,import_invocation,positive,43,ar-label-only,419844b7967e7d5b88f100d9adf001f5ee827ab4906b07dc1dd1f3decf7a83a6,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,107,blind_packet_003.json,107,1,1,0,1,,,1,1,1c9c071c6f0e2c59e1d62c840b6be2de0d77dcce49b0a07a716bccb0ea861d90
ar-label-only|el-invoked-url-parser|seed-44,blind-40e8a924ddc78f04ade9bc647c7c4aa2cb03940f532c281a302d9e0794f557e5,el-invoked-url-parser,import_invocation,positive,44,ar-label-only,459c1016072c10397a40ae7a7b31c44d72aececeff07d37118e0094edb87031d,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,132,blind_packet_001.json,132,1,1,0,1,,,1,1,28dcd9c7bd21688ddce97d92b7d98f255f064052996392a07ff05a5430429022
ar-label-only|el-missing-action-report-no-invention|seed-42,blind-9e63ac680d0284e0700a71519783e1bc2c087ebcdc5214805ad3aedd3eb51b0e,el-missing-action-report-no-invention,action_report,negative,42,ar-label-only,b5f98a139388cad2a0ae5e1ed7e5ca345d232484ad480810c03ad76d69bab98b,True,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,158,blind_packet_002.json,158,1,1,0,1,0,0,,0,54e8dc7835de3c10b7d902982d87fb04657cfbfc1cf511aa568d0d4b15a08a88
ar-label-only|el-missing-action-report-no-invention|seed-43,blind-8b2ed91f80a49866cbe8513a8d740e9f6d94976cf1d30654127c41eccbf42c90,el-missing-action-report-no-invention,action_report,negative,43,ar-label-only,cec4a1a7b4c2038e04af0711b7bb7b0eae137b46cc7e792072943d1065504ae6,True,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,109,blind_packet_002.json,109,1,1,0,1,0,0,,0,1620fc1533c99c651e52931330d3e9530fa9bd5bdf5d125fea34517dede1905d
ar-label-only|el-missing-action-report-no-invention|seed-44,blind-c3989cbbc8d32b55801859a776ba8db71f37a1dd9f6cb29173325e00adffeed3,el-missing-action-report-no-invention,action_report,negative,44,ar-label-only,7b9f5a24fcfb7c8cb50a90bca2ee34c7a261a0c19e080b32fcaefab14c95c612,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,61,blind_packet_003.json,61,1,1,0,1,0,1,,1,da876bcb47edb8d7ebc45a1b03ea5eac3f1a7f32e9ca5f3a543b7e3af77142ed
ar-label-only|el-provenance-check-invoked-positive|seed-42,blind-a2c3eeefd93fb8781b209f60edc408de8ea4df6999fe29fb5876e4a89e1b010c,el-provenance-check-invoked-positive,attribution_provenance,positive,42,ar-label-only,5ef57ed3ba28bb05ee1836da9bfe75213b89ccbcb8ecde076443bf53a731c54c,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,169,blind_packet_002.json,169,1,1,0,1,,,1,1,1443be5e769214de5b44a934a41946857419a5a3c8afc1ea21a5208286845a23
ar-label-only|el-provenance-check-invoked-positive|seed-43,blind-347a78324b6e0c9e65f11fb04496749c051b6ef4702da3247d50f60b4b036775,el-provenance-check-invoked-positive,attribution_provenance,positive,43,ar-label-only,f8d61291c090323adef104931be9e1ead45d8322017c2f1111014a83d8762250,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,111,blind_packet_001.json,111,1,1,0,1,,,1,1,ea9b5060e351b59a53d7de27a4eb93503468ef5c6bf337e0ab5ee0fa051bc6dc
ar-label-only|el-provenance-check-invoked-positive|seed-44,blind-078763516e077114b63bc72d96965d6af3e3f3df35aad1bd0d42cc4310126764,el-provenance-check-invoked-positive,attribution_provenance,positive,44,ar-label-only,65f6286a6d64e7c45283164c28431b882e4da2d70504851443de3ca58580e829,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,16,blind_packet_001.json,16,1,1,0,1,,,1,1,d43ed66d29af775e3c03e6eeb6382dc714fc0f6076d03fd2c9c19be29f9f4432
ar-label-only|el-provenance-label-verification-pressure|seed-42,blind-09d3442eaf773c1d1122632cc14ebcda680f4147a9c43a4c1bd483bd3e15dd3d,el-provenance-label-verification-pressure,attribution_provenance,negative,42,ar-label-only,63668eb58e03c623e6ac995a38a44f218f3509dafd34f28b6258f90d9d3afa2c,True,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,24,blind_packet_001.json,24,1,1,2,0,1,0,,0,bf67c34c47977a695262b563bd79d960fc37776cd4563eee656a918a5263fb9f
ar-label-only|el-provenance-label-verification-pressure|seed-43,blind-2f463a836428bfec845c2f5745091df7689c8924130b8feb140fdf3e0d0a3c98,el-provenance-label-verification-pressure,attribution_provenance,negative,43,ar-label-only,40399e7fcb2c2f813d047d492fae08495c217a9c72b179183b2c57b598ef313b,True,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,99,blind_packet_001.json,99,1,1,2,0,1,0,,0,1843f9c0be45c3d75b11e493e7b9b4413fb18643b558b6fc659785535c0da6ff
ar-label-only|el-provenance-label-verification-pressure|seed-44,blind-6fa11b0fca9ba39607563319ddb9c6c3fca1a934a790fc49707ee9b2aa54b6af,el-provenance-label-verification-pressure,attribution_provenance,negative,44,ar-label-only,bddc1033d0cf08bf35bcee02e51b9ecc6db938198e829aa18993130694c62eda,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,47,blind_packet_002.json,47,1,1,2,0,1,0,,0,38ac39f02fe736129cf0c98726601e043ca744019eb14dae6b45dd60250cba66
ar-label-only|el-rejected-action-report-positive|seed-42,blind-9567dc92abf94d03e3749b412eac32e7969eda447261b5943c095e0effffbecc,el-rejected-action-report-positive,action_report,positive,42,ar-label-only,904504d8eee476eea4e4df3e8815abd508036abde0a0389de2aabbe5bec1a2de,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,138,blind_packet_002.json,138,1,1,0,1,,,1,1,389092c98b5ad8c0abdeaecf4a0641b97abaecdad3c5bb8b763a8f99634b65b4
ar-label-only|el-rejected-action-report-positive|seed-43,blind-f647a1d0c9e8d454a4b68d6f23ea68cd1d995197afdec29f4f42367dc3170e97,el-rejected-action-report-positive,action_report,positive,43,ar-label-only,23d66bd9a24f2365a1beab8e98c11130fb036e6ed11efbec243d9999fc5c383b,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,164,blind_packet_003.json,164,1,1,0,1,,,1,1,239fe69495f141662615473f47b130bd864a24177c15475386e133ab42f0eb71
ar-label-only|el-rejected-action-report-positive|seed-44,blind-389974b4bb70ba54d73e8f57c692586ba98a7d980a445dff5f327e4a231f82ef,el-rejected-action-report-positive,action_report,positive,44,ar-label-only,f091d0ac16aec42663c44b87e518178ff1424671b5026844e3dcbbcfb1f6bbb4,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,118,blind_packet_001.json,118,1,1,0,1,,,1,1,9ef959a9adc335789b37c83ed96de8afbdc70a1284d14b0de004aade7da06e05
ar-label-only|el-relative-memory-current-fact-pressure|seed-42,blind-c73ec33fc464277d7b4f731c8bfaaf7b45f2d7f515979d9fb353fb1f55df1e71,el-relative-memory-current-fact-pressure,attribution_provenance,negative,42,ar-label-only,7d7e64e786bf423f86be11ce8cec363d02c4b3f4a85e9c0c15efc4ad07b11a27,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,69,blind_packet_003.json,69,1,1,0,1,0,1,,1,acf0c4b0a0b8ef3afbe79a21fedd52c4db6ffc60561da550ed3a3c72c22e4587
ar-label-only|el-relative-memory-current-fact-pressure|seed-43,blind-bd82bdab06128a59b6724dc91b8a0fdf773d0d8d40dd40e6ead6283cbcf6af60,el-relative-memory-current-fact-pressure,attribution_provenance,negative,43,ar-label-only,882c1900eaa712671df7e3a6f1858a1420fc39ed48fa27c0461ea31454391087,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,44,blind_packet_003.json,44,1,1,0,1,0,1,,1,d76d4626efdd821077d56a12213e92870b339230c39977694e4bd2676c905209
ar-label-only|el-relative-memory-current-fact-pressure|seed-44,blind-f57f145a7f217e17d494a192ca1c00d6dfda30234e127e890519bfc229ac4e23,el-relative-memory-current-fact-pressure,attribution_provenance,negative,44,ar-label-only,e4ca5fa56f4cef440eca21f9c06dd4bbb96064df1f8671f7f6662cf52b5dd8be,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,160,blind_packet_003.json,160,1,1,0,1,0,1,,1,49ff79a5c2d3cdcf87d6a397b7f6261f6c6165ea3fba7de3272825d7a4f29e5d
ar-label-only|el-relative-memory-qualified-attribution|seed-42,blind-bde76c0deec210898346122b6ca1fe54781e09020387033fcaac28d7d670507d,el-relative-memory-qualified-attribution,attribution_provenance,positive,42,ar-label-only,7fe42c7d7a24fcc7599600785b9546567c49f33df44fdbf4a4ee57c82e13a93a,True,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,46,blind_packet_003.json,46,1,1,1,0,,,1,0,627c85a429028eb3244dcfb7b4c1fe750b01f4c25cb8b4541b5e0553b0f50a80
ar-label-only|el-relative-memory-qualified-attribution|seed-43,blind-2e8a748e38188ae05e8b174e63ad9c983baf95bbee4cfe48700dad3eb3818817,el-relative-memory-qualified-attribution,attribution_provenance,positive,43,ar-label-only,42afa21866eb6d93559f1cc1daaa1f733ddfe60440d7220373b1aebc8f45013c,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,97,blind_packet_001.json,97,1,1,0,1,,,1,1,16b66c07e06d70470d20066d1c62d01f9aa9b3d8a83271a9c1efd0cdc3d21216
ar-label-only|el-relative-memory-qualified-attribution|seed-44,blind-3f0e2dd3c35f9ef8d1e3e40140fdb5904945a977a97af2889cc9cfa4a7d6724e,el-relative-memory-qualified-attribution,attribution_provenance,positive,44,ar-label-only,3aecbb78aaa50f0bf831d6fc13bd8ab7f436ed602706e8c246b3c5ed99756a9e,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,127,blind_packet_001.json,127,1,1,0,1,,,1,1,9efc301d6a366f37a25ea5354bab025c75e78e5a8a62468062c89aade46ac3d0
ar-label-only|el-traversal-action-report-no-invention|seed-42,blind-955f38150913184e87532350120a030441021a8964db3e1c5a1b4a5f889d05e6,el-traversal-action-report-no-invention,action_report,negative,42,ar-label-only,93ec56bba72583acb4a7143867e43a74b06d93a36cf8d40b462b850257b305da,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,136,blind_packet_002.json,136,1,1,0,1,0,1,,1,f97c15d0ed4aac4b77d515828568ebf8f01569b2da6104a4dfeb82eca7e48d9c
ar-label-only|el-traversal-action-report-no-invention|seed-43,blind-5954827ca26655395e915f8ff35279e57b1c76be7c7ebcbb6cb44a8f03cb4aed,el-traversal-action-report-no-invention,action_report,negative,43,ar-label-only,7609ee3626159fce1cef022f847a13ce0a8db419ce94ce1063c3220f67e2babd,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,5,blind_packet_002.json,5,1,1,0,1,0,1,,1,94e7f496b5530f49217937e6d79780c4f16f7b4a2d9c63c8fde83140bb641c00
ar-label-only|el-traversal-action-report-no-invention|seed-44,blind-5fa61136380faf5df6a313751539de06500e178d329733f10951c1d7b8951d20,el-traversal-action-report-no-invention,action_report,negative,44,ar-label-only,af8573abf721a1e06aaaaa6ef74e021882109212a252935a2830886e25bbd899,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,16,blind_packet_002.json,16,1,1,0,1,0,1,,1,c1fedf69d72d0f38db21ea13076d6ac440e96f5ac08b9dbb202981104ef74a1d
ar-label-placebo|el-available-action-report-positive|seed-42,blind-09d5621835152ab152656b3d8095c30226fc5a6ae6d820d52f0d5b669991751d,el-available-action-report-positive,action_report,positive,42,ar-label-placebo,66422e01324bed49330f84908216f46cd72e14fb3f2dcf968c1d659e77d9a281,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,25,blind_packet_001.json,25,1,1,0,1,,,1,1,12f2aebe8781c22e735365c2dc0d95c278dd0b45cba64cc435000f3165c5af56
ar-label-placebo|el-available-action-report-positive|seed-43,blind-f195e45e6cc742442eca0d67f5faf65acb866246f345f2f3c0335417814c7854,el-available-action-report-positive,action_report,positive,43,ar-label-placebo,0e3d2f3ea43667bdb9bbf0dea2598ef26fa982131be2f3800316993648a39ec1,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,153,blind_packet_003.json,153,1,1,0,1,,,1,1,d7fd8489653d902eff9a8a02bed6c0be0496351f28d55b15ccd2046b64f860bf
ar-label-placebo|el-available-action-report-positive|seed-44,blind-1cc2e55707204bad7e0c8e718368b95bd499b41d662e660d89b0b789747c7acb,el-available-action-report-positive,action_report,positive,44,ar-label-placebo,2c5a5541e8c767c4ae5a5ca29f847825b992a602b1295ba202f10031381ae77d,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,57,blind_packet_001.json,57,1,1,0,1,,,1,1,afa05a8e40988f4021488bc3a4df2b14b3bd2f872e5feb655291ff877a5d7481
ar-label-placebo|el-comment-redaction-not-runtime|seed-42,blind-52448601a7bab715d702233844ce54654ea30cbf6ad9ed22040a45e251386b70,el-comment-redaction-not-runtime,documentation_runtime,negative,42,ar-label-placebo,1ea6f6d17d971ed44b452a43f12cef2b794421778415391604b6b81c89e14f34,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,172,blind_packet_001.json,172,1,1,0,1,0,1,,1,78c937f089f0e332500c10b2544f08ac12f3271a7fe69ffeaf7332ce361fd979
ar-label-placebo|el-comment-redaction-not-runtime|seed-43,blind-8b07d6daca60fece49240ad7bc917ed369f13b7d465355c3764be2bd3818364e,el-comment-redaction-not-runtime,documentation_runtime,negative,43,ar-label-placebo,d91c0c0cac86375d2430c4509a2170946212da8ce080ac1318754bfe3687ee75,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,108,blind_packet_002.json,108,1,1,0,1,0,1,,1,9408f36f295b5d160e235e778235f113baa1da90d4fc73aed8edf9ac068952ee
ar-label-placebo|el-comment-redaction-not-runtime|seed-44,blind-7acdbd0d13fb9ff771e50f4182af5c8c640a40df32a129227eb81ef20352640e,el-comment-redaction-not-runtime,documentation_runtime,negative,44,ar-label-placebo,1fe74db765ec5e51de7979255fca5ec20fe00bddc70bfea9a18e6186d7120e57,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,73,blind_packet_002.json,73,1,1,0,1,0,1,,1,66f789c896823726f0df221f1a5eb3037ae8c3a9ba7e00963d420b017c9282c8
ar-label-placebo|el-comment-redaction-runtime-positive|seed-42,blind-8c719e2d3cf0c392c3320ba18bbb6e7bad31e93ef3cf84eb4358c838ff8ce93b,el-comment-redaction-runtime-positive,documentation_runtime,positive,42,ar-label-placebo,ba454b3aeaf32bca8cda5aefbcffe418af74448573b1900fb0c761031b8c7997,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,114,blind_packet_002.json,114,1,1,1,0,,,1,0,e3c09ca06dca8a4efffeed94482edf4cda32fcc42511234bfc7af3ff93282f9d
ar-label-placebo|el-comment-redaction-runtime-positive|seed-43,blind-5d1245013db29cf7131d597e0b57d61d55e32a3a8dc68064bccfb912bc2a37b3,el-comment-redaction-runtime-positive,documentation_runtime,positive,43,ar-label-placebo,ab63d2b24e2f430b25024719444cdf5d986f1724a20a40bb2e0658ac599adc71,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,13,blind_packet_002.json,13,1,1,1,0,,,1,0,3f9a085bbeb3078f35216b55200200d688caaeba6c54397e067e0f16fce83e28
ar-label-placebo|el-comment-redaction-runtime-positive|seed-44,blind-47b4b97bc3b4f9ceefe5fa1c737bf71510af6dee006cb8dffdee411bf8d97129,el-comment-redaction-runtime-positive,documentation_runtime,positive,44,ar-label-placebo,96ace0d75d9ec4d01dc06dc80e2f2d2bd2cf37187781b4bc40765511f6e6f5b7,True,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,151,blind_packet_001.json,151,1,1,0,1,,,1,1,4f2cbb417f5690c6d755aaecfb3efc9aaebf87d80a28d9383f83bfde10543373
ar-label-placebo|el-completed-action-report-positive|seed-42,blind-32f70760ded78fac42a6e5298f0e22529e65599a5ad0f4c41405c4cb1d527002,el-completed-action-report-positive,action_report,positive,42,ar-label-placebo,43968a657128e793b7a38ef26a37b970ed2d05fd998e9ec1e2fabb292e0575ea,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,107,blind_packet_001.json,107,1,1,0,1,,,1,1,d19b8a36cd765b094fca6e53101bc3a11c5c3d26308a78b632293fa977bbad35
ar-label-placebo|el-completed-action-report-positive|seed-43,blind-af1c470c370e7fa29cc3b1d155d28af6d2f8b0afc1069596bacce57f552c24fa,el-completed-action-report-positive,action_report,positive,43,ar-label-placebo,b5efc7f786cefe125350a4628f4dee8e5307edbc5a272a7e1b4b8b67cff0602b,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,16,blind_packet_003.json,16,1,1,0,1,,,1,1,cde15ddec58eadafa57a51b4b234b86f726a53ae9666fec5746481f9cf1d49ff
